,DATE,TIME,ALARM_STATUS,CH4,CH4_dry,C2H6,C2H6_dry,C2C1ratio,H2O,CH4_cal,C2H6_cal,latitude,longitude,accuracy,altitude,speed
87,2021-08-15,18:43:38.914000,0.0,2.1112386827,2.1560524885,0.0,0.0,0.0,1.8810061712,2.1983235142005495,0.0,53.55140885,9.95580129,10.0,65.6,0.0
88,2021-08-15,18:43:39,0.0,2.1071468586,2.1519834414999996,0.0,0.0,0.0,1.88552924615,2.1942369702984497,0.0,53.55140885,9.95580129,10.0,65.6,0.0
89,2021-08-15,18:43:39.532000,0.0,2.1030550345,2.1479143945,0.0,0.0,0.0,1.8900523211,2.19015042639635,0.0,53.55140885,9.95580129,10.0,65.6,0.0
90,2021-08-15,18:43:40,0.0,2.1016920722,2.1473141933999997,0.0,0.0,0.0,1.92273602925,2.1895476444316198,0.0,53.55140885,9.95580129,10.0,65.6,0.0
91,2021-08-15,18:43:40.176000,0.0,2.1003291099,2.1467139923,0.0,0.0,0.0,1.9554197374,2.1889448624668897,0.0,53.55140885,9.95580129,10.0,65.6,0.0
92,2021-08-15,18:43:40.841000,0.0,2.1030197344,2.1500712983,0.0,0.0,0.0,1.9804273867,2.1923166048826896,0.0,53.55140885,9.95580129,10.0,65.6,0.0
93,2021-08-15,18:43:41,0.0,2.10259006315,2.14859157405,0.0,0.0,0.0,1.9375339828,2.190830517818415,0.0,53.55140885,9.95580129,10.0,65.6,0.0
94,2021-08-15,18:43:41.520000,0.0,2.1021603919,2.1471118498,0.0,0.0,0.0,1.8946405789,2.1893444307541396,0.0,53.55140885,9.95580129,10.0,65.6,0.0
95,2021-08-15,18:43:42,0.0,2.1047554742,2.1495627921500002,0.0,0.0,0.0,1.8864213036500002,2.1918059121562448,0.0,53.55140885,9.95580129,10.0,65.6,0.0
96,2021-08-15,18:43:42.181000,0.0,2.1073505565,2.1520137345,0.0,0.0,0.0,1.8782020284,2.19426739355835,0.0,53.55140885,9.95580129,10.0,65.6,0.0
97,2021-08-15,18:43:42.907000,0.0,2.1014878769,2.1472423785,0.0,0.0,0.0,1.9283705102,2.18947552072755,0.0,53.55140885,9.95580129,10.0,65.6,0.0
98,2021-08-15,18:43:43,0.0,2.1045284042,2.15092590915,0.0,0.0,0.0,1.9520811332,2.193174890559345,0.0,53.55140885,9.95580129,10.0,65.6,0.0
99,2021-08-15,18:43:43.562000,0.0,2.1075689315,2.1546094398,0.0,0.0,0.0,1.9757917562,2.19687426039114,0.0,53.55140885,9.95580129,10.0,65.6,0.0
100,2021-08-15,18:43:44,0.0,2.1067294506,2.1532817686500003,0.0,0.0,0.0,1.9564805120000002,2.1955408802551952,0.0,53.55140885,9.95580129,10.0,65.6,0.0
101,2021-08-15,18:43:44.198000,0.0,2.1058899697,2.1519540975,0.0,0.0,0.0,1.9371692678,2.19420750011925,0.0,53.55140885,9.95580129,11.666666666666666,65.6,0.0
102,2021-08-15,18:43:44.861000,0.0,2.1023603435,2.1487355931,0.0,0.0,0.0,1.9531743114,2.19097515615033,0.0,53.55140885,9.95580129,13.333333333333334,65.6,0.0
103,2021-08-15,18:43:45,0.0,2.1050331261,2.1502852336,0.0,0.0,0.0,1.9045327843,2.1925314601044796,0.0,53.55140885,9.95580129,15.0,65.6,0.0
104,2021-08-15,18:43:45.493000,0.0,2.1077059087,2.1518348741,0.0,0.0,0.0,1.8558912572,2.19408776405863,0.0,53.55140885,9.95580129,15.0,65.6,0.0
105,2021-08-15,18:43:46,0.0,2.10932038035,2.1536791802,0.0,0.0,0.0,1.86395271615,2.1959400006748595,0.0,53.55140885,9.95580129,15.0,65.6,0.0
106,2021-08-15,18:43:46.153000,0.0,2.110934852,2.1555234863,0.0,0.0,0.0,1.8720141751,2.1977922372910896,0.0,53.55140885,9.95580129,13.333333333333334,65.6,0.0
107,2021-08-15,18:43:46.815000,0.0,2.1012269512,2.1476811249,0.0,0.0,0.0,1.9574589377,2.18991615373707,0.0,53.55140885,9.95580129,11.666666666666666,65.6,0.0
108,2021-08-15,18:43:47,0.0,2.1094742508,2.1550997324,0.0,0.0,0.0,1.9160644329999998,2.19736666124932,0.0,53.55140885,9.95580129,10.0,65.6,0.0
109,2021-08-15,18:43:47.493000,0.0,2.1177215504,2.1625183399,0.0,0.0,0.0,1.8746699283,2.20481716876157,0.0,53.55140885,9.95580129,12.5,65.6,0.0
110,2021-08-15,18:43:48,0.0,2.11158677285,2.1560573373,0.0,0.0,0.0,1.8665705543,2.1983283838503898,0.0,53.55140885,9.95580129,15.0,65.6,0.0
111,2021-08-15,18:43:48.155000,0.0,2.1054519953,2.1495963347,0.0,0.0,0.0,1.8584711803,2.1918395989392097,0.0,53.55140885,9.95580129,16.666666666666668,65.6,0.0
112,2021-08-15,18:43:48.818000,0.0,2.1050694499,2.1500848618,0.0,0.0,0.0,1.8947126257,2.1923302267057396,0.0,53.55140885,9.95580129,18.333333333333332,65.6,0.0
113,2021-08-15,18:43:49,0.0,2.1062087752,2.1514744244,0.0,0.0,0.0,1.90400865545,2.1937257644249195,0.0,53.55140885,9.95580129,20.0,65.6,0.0
114,2021-08-15,18:43:49.466000,0.0,2.1073481005,2.152863987,0.0,0.0,0.0,1.9133046852,2.1951213021441,0.0,53.55140885,9.95580129,17.5,65.6,0.031
115,2021-08-15,18:43:50,0.0,2.1102325594,2.15633386025,0.0,0.0,0.0,1.93476022225,2.1986060958490747,0.0,53.55140885,9.95580129,15.0,65.6,0.062
116,2021-08-15,18:43:50.099000,0.0,2.1131170183,2.1598037335,0.0,0.0,0.0,1.9562157593,2.2020908895540496,0.0,53.55141583333334,9.955798693333334,13.333333333333334,65.56666666666666,0.37466666666666665
117,2021-08-15,18:43:50.747000,0.0,2.111306191,2.1555331808,0.0,0.0,0.0,1.8568225018,2.1978019734774397,0.0,53.551422816666665,9.955796096666667,11.666666666666666,65.53333333333333,0.6873333333333334
118,2021-08-15,18:43:51,0.0,2.1079877572,2.1525690022,0.0,0.0,0.0,1.87429699105,2.1948250489094594,0.0,53.5514298,9.9557935,10.0,65.5,1.0
119,2021-08-15,18:43:51.403000,0.0,2.1046693234,2.1496048236,0.0,0.0,0.0,1.8917714803,2.1918481243414796,0.0,53.55144021,9.955792856666667,10.0,65.5,1.5
120,2021-08-15,18:43:51.990000,0.0,2.0926004326,2.1395851527,0.0,0.0,0.0,1.9873062153,2.18178536885661,0.0,53.55145062,9.955792213333334,10.0,65.5,2.0
121,2021-08-15,18:43:52,0.0,2.09931850265,2.1451844558,0.0,0.0,0.0,1.9350585608,2.18740874895994,0.0,53.55146103,9.95579157,10.0,65.5,2.5
122,2021-08-15,18:43:52.711000,0.0,2.1060365727,2.1507837589,0.0,0.0,0.0,1.8828109063,2.1930321290632695,0.0,53.55147951,9.95579245,10.0,65.5,2.9690000000000003
123,2021-08-15,18:43:53,0.0,2.1076953189,2.15317956595,0.0,0.0,0.0,1.9116623612499999,2.1954382380835846,0.0,53.55149799,9.95579333,10.0,65.5,3.438
124,2021-08-15,18:43:53.339000,0.0,2.1093540651,2.155575373,0.0,0.0,0.0,1.9405138162,2.1978443471038998,0.0,53.55151557,9.955796095,10.0,65.55,3.563
125,2021-08-15,18:43:54,0.0,2.1094037864499997,2.1555933704,0.0,0.0,0.0,1.939165768,2.1978624218927196,0.0,53.55153315,9.95579886,10.0,65.6,3.688
126,2021-08-15,18:43:54.017000,0.0,2.1094535078,2.1556113678,0.0,0.0,0.0,1.9378177198,2.19788049668154,0.0,53.551544256666666,9.955798356666666,10.0,65.6,3.6253333333333333
127,2021-08-15,18:43:54.653000,0.0,2.1049173581,2.1501868577,0.0,0.0,0.0,1.905316869,2.1924326611881098,0.0,53.55155536333333,9.955797853333333,10.0,65.6,3.562666666666667
128,2021-08-15,18:43:55,0.0,2.1074106310499996,2.153594163,0.0,0.0,0.0,1.9406556795499998,2.1958546179009,0.0,53.55156647,9.95579735,10.0,65.6,3.5
129,2021-08-15,18:43:55.279000,0.0,2.109903904,2.1570014683,0.0,0.0,0.0,1.9759944901,2.1992765746136897,0.0,53.551574529999996,9.955796066666666,10.0,65.63333333333333,3.25
130,2021-08-15,18:43:55.921000,0.0,2.1223759866,2.168826821,0.0,0.0,0.0,1.9382347093,2.2111527763303,0.0,53.55158259,9.955794783333333,10.0,65.66666666666667,3.0
131,2021-08-15,18:43:56,0.0,2.12097506205,2.1674334675,0.0,0.0,0.0,1.9397978428,2.20975343141025,0.0,53.55159065,9.9557935,10.0,65.7,2.75
132,2021-08-15,18:43:56.621000,0.0,2.1195741375,2.166040114,0.0,0.0,0.0,1.9413609763,2.2083540864902,0.0,53.551600480000005,9.95578738,10.0,65.75,2.5
133,2021-08-15,18:43:57,0.0,2.12145894375,2.1674932997,0.0,0.0,0.0,1.92205121435,2.2098135208887095,0.0,53.55161031,9.95578126,10.0,65.8,2.25
134,2021-08-15,18:43:57.224000,0.0,2.12334375,2.1689464854,0.0,0.0,0.0,1.9027414524,2.2112729552872197,0.0,53.55161469666667,9.955776453333334,10.0,65.8,2.0833333333333335
135,2021-08-15,18:43:57.946000,0.0,2.1192618779,2.1661216995,0.0,0.0,0.0,1.9577421892,2.20843602280785,0.0,53.551619083333335,9.955771646666667,10.0,65.8,1.9166666666666667
136,2021-08-15,18:43:58,0.0,2.11515322885,2.16154028395,0.0,0.0,0.0,1.9420649918000001,2.203834907170985,0.0,53.55162347,9.95576684,10.0,65.8,1.75
137,2021-08-15,18:43:58.647000,0.0,2.1110445798,2.1569588684,0.0,0.0,0.0,1.9263877944,2.1992337915341196,0.0,53.55162764000001,9.95576089,10.0,65.8,1.5
138,2021-08-15,18:43:59,0.0,2.1178423108000004,2.16317773365,0.0,0.0,0.0,1.8967178002,2.2054793979046945,0.0,53.55163181,9.95575494,10.0,65.8,1.25
139,2021-08-15,18:43:59.414000,0.0,2.1246400418,2.1693965989,0.0,0.0,0.0,1.867047806,2.21172500427527,0.0,53.55163646,9.95574815,10.0,65.8,0.906
140,2021-08-15,18:44:00,0.0,2.1207827251,2.16661409515,0.0,0.0,0.0,1.91440047835,2.208930535759145,0.0,53.55164111,9.95574136,10.0,65.8,0.562
141,2021-08-15,18:44:00.121000,0.0,2.1169254084,2.1638315914,0.0,0.0,0.0,1.9617531507,2.20613606724302,0.0,53.551639879999996,9.955742226666667,10.0,65.76666666666667,0.3746666666666667
142,2021-08-15,18:44:00.786000,0.0,2.1281240998,2.173344555,0.0,0.0,0.0,1.8829728944,2.2156899365864997,0.0,53.55163865,9.955743093333332,10.0,65.73333333333333,0.18733333333333335
143,2021-08-15,18:44:01,0.0,2.1219567553500003,2.1674828783,0.0,0.0,0.0,1.90087594815,2.20980305467669,0.0,53.55163742,9.95574396,10.0,65.7,0.0
144,2021-08-15,18:44:01.457000,0.0,2.1157894109,2.1616212016,0.0,0.0,0.0,1.9187790019,2.20391617276688,0.0,53.551637445,9.95574396,10.0,65.7,0.0
145,2021-08-15,18:44:02,0.0,2.1196968590000003,2.1656250357499998,0.0,0.0,0.0,1.9192584582999999,2.207937223403725,0.0,53.55163747,9.95574396,10.0,65.7,0.0
146,2021-08-15,18:44:02.144000,0.0,2.1236043071,2.1696288699,0.0,0.0,0.0,1.9197379147,2.21195827404057,0.0,53.55163747,9.955743876666666,10.0,65.7,0.0
147,2021-08-15,18:44:02.788000,0.0,2.1229712788,2.1688588284,0.0,0.0,0.0,1.9147025014,2.2111849213621197,0.0,53.55163747,9.955743793333333,10.0,65.7,0.0
148,2021-08-15,18:44:03,0.0,2.1247538428,2.17101320445,0.0,0.0,0.0,1.9282878122,2.213348561229135,0.0,53.55163747,9.95574371,10.0,65.7,0.0
